City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,AQI_range
Talcher,2020-01-25,354.44,347.58,17.18,4.56,16.38,1.82,1.71,16.28,23.18,289.0,red,3
Shillong,2020-01-25,43.41,54.6,0.78,2.6,1.19,2.67,0.34,7.61,36.05,68.0,yellow,1
Kolkata,2020-01-25,62.5,134.22,37.25,56.5,89.28,21.4,0.7,13.91,48.05,157.0,orange,2
Hyderabad,2020-01-25,67.01,141.41,16.44,47.05,36.22,22.15,0.7,9.29,24.01,133.0,orange,2
Guwahati,2020-01-25,178.56,286.81,69.9,16.51,132.46,15.74,1.87,13.22,17.92,363.0,purple,4
Visakhapatnam,2020-01-25,61.94,142.02,29.35,41.41,45.89,10.94,1.23,8.91,21.09,140.0,orange,2
Amritsar,2020-01-25,71.6,130.66,10.19,10.17,20.05,11.96,0.7,11.04,43.22,108.0,orange,2
Amaravati,2020-01-25,51.18,76.33,1.67,11.66,7.55,18.53,0.64,18.69,46.21,98.0,yellow,1
Bhopal,2020-01-25,80.92,197.84,23.08,60.5,51.03,23.33,1.56,7.33,40.15,151.0,orange,2
Jaipur,2020-01-25,51.8,120.92,50.06,58.13,90.0,55.47,1.42,13.81,39.26,114.0,orange,2
Patna,2020-01-25,112.8,171.75,79.2,43.86,119.9,28.37,1.2,10.42,15.22,224.0,red,3
Thiruvananthapuram,2020-01-25,29.85,65.88,10.49,22.96,20.7,11.39,1.03,7.75,41.96,71.0,yellow,1
Bhopal,2020-01-26,78.94,179.42,14.38,58.1,42.68,24.31,1.5,25.68,46.81,184.0,orange,2
Kolkata,2020-01-26,106.39,197.16,86.73,67.07,146.25,25.26,1.21,13.82,44.09,234.0,red,3
Bengaluru,2020-01-26,44.48,93.93,9.21,45.71,48.99,16.11,1.1,8.32,36.55,97.0,yellow,1
Jaipur,2020-01-26,62.6,152.56,48.34,56.28,94.75,68.58,1.37,12.52,38.55,159.0,orange,2
Jorapokhar,2020-01-26,48.99,156.13,7.47,6.23,32.71227971554352,6.75,1.0296205068528574,22.42,57.7,142.0,orange,2
Kochi,2020-01-26,66.76,113.24,106.79,58.69,165.49,20.7,1.36,6.75,11.43,197.0,orange,2
Guwahati,2020-01-26,157.34,241.87,61.04,12.98,114.13,16.12,1.71,13.16,18.13,332.0,purple,4
Shillong,2020-01-26,44.81,55.75,0.82,2.68,1.21,2.68,0.33,7.66,39.22,74.0,yellow,1
Ernakulam,2020-01-26,58.31,85.47,125.14,7.95,133.09,103.2,1.2,3.54,34.68071909821197,153.0,orange,2
Thiruvananthapuram,2020-01-26,29.88,55.09,8.15,17.18,15.71,9.91,0.85,8.42,52.55,71.0,yellow,1
Mumbai,2020-01-26,103.35,210.51,47.34,43.92,88.43,22.89,1.4,13.46,39.74,253.0,red,3
Talcher,2020-01-26,214.85,358.07,6.51,5.71,12.21,1.27,1.98,28.96,32.16,344.0,purple,4
Amritsar,2020-01-26,45.03,82.9,9.88,10.69,18.16,11.83,0.73,15.78,38.27,107.0,orange,2
Chandigarh,2020-01-26,63.05,108.46,29.72,14.09,31.22,32.77,0.9,8.11,11.11,117.0,orange,2
Amaravati,2020-01-26,38.39,63.99,2.48,15.39,10.2,16.55,0.61,20.0,36.83,77.0,yellow,1
Chennai,2020-01-26,41.74,86.84,15.35,16.43,31.63,50.09,0.9,10.3,33.78,87.0,yellow,1
Patna,2020-01-26,140.13,208.29,92.9,39.57,130.35,30.78,1.43,10.33,15.56,265.0,red,3
Visakhapatnam,2020-01-26,53.3,128.35,6.9,59.38,37.2,13.41,0.94,8.17,16.86,113.0,orange,2
Delhi,2020-01-26,201.2,309.09,74.63,50.94,95.06,48.8,2.09,12.81,32.7,349.0,purple,4
Hyderabad,2020-01-26,62.52,138.48,16.82,43.0,34.1,22.36,0.63,8.08,26.27,131.0,orange,2
Jaipur,2020-01-27,31.85,89.61,5.45,38.01,36.02,31.09,1.24,13.01,58.51,115.0,orange,2
Chandigarh,2020-01-27,70.05,123.37,26.66,18.67,31.12,36.16,0.98,8.26,9.31,93.0,yellow,1
Ernakulam,2020-01-27,53.06,80.24,152.12,5.9,156.21,133.25,1.24,3.49,34.68071909821197,159.0,orange,2
Jorapokhar,2020-01-27,53.16,141.78,7.52,6.29,32.71227971554352,6.73,1.0296205068528574,22.93,57.83,127.0,orange,2
Patna,2020-01-27,149.59,219.96,92.59,40.53,131.91,32.43,1.69,10.37,16.59,304.0,purple,4
Kochi,2020-01-27,67.99,114.06,100.13,57.16,157.29,19.87,1.31,6.21,10.63,179.0,orange,2
Shillong,2020-01-27,46.64,59.12,0.75,2.48,1.12,2.54,0.56,7.15,27.42,81.0,yellow,1
Delhi,2020-01-27,209.97,330.91,89.41,67.09,116.25,53.66,2.19,14.72,26.6,365.0,purple,4
Brajrajnagar,2020-01-27,70.6,145.59,22.81,22.61,17.64,43.44,0.39,4.98,41.49,112.0,orange,2
Mumbai,2020-01-27,57.22,120.42,21.19,29.0,50.18,22.26,0.76,10.5,35.14,183.0,orange,2
Kolkata,2020-01-27,107.8,216.85,60.88,68.55,123.03,26.97,1.23,12.15,40.5,254.0,red,3
Talcher,2020-01-27,193.13,321.8,8.91,5.71,30.93,2.85,1.82,13.53,17.04,369.0,purple,4
Amritsar,2020-01-27,61.56,94.0,10.19,10.77,19.76,12.31,0.64,11.17,32.32,90.0,yellow,1
Amaravati,2020-01-27,34.56,62.65,2.89,16.51,11.14,17.89,0.57,19.73,44.57,74.0,yellow,1
Hyderabad,2020-01-27,57.99,119.51,14.41,38.53,30.46,22.01,0.56,7.35,29.09,128.0,orange,2
Bhopal,2020-01-27,59.64,173.19,26.16,44.36,44.95,18.5,0.79,16.3,56.0,123.0,orange,2
Bengaluru,2020-01-27,45.49,92.25,12.1,41.23,46.01,17.79,1.24,9.36,42.71,98.0,yellow,1
Thiruvananthapuram,2020-01-27,28.72,59.45,8.98,20.0,17.9,10.35,0.87,9.13,53.33,71.0,yellow,1
Guwahati,2020-01-27,151.56,242.58,78.62,17.7,148.03,16.7,1.62,13.84,20.67,327.0,purple,4
Chennai,2020-01-27,47.26,79.24,11.22,18.37,29.51,44.6,1.08,8.09,31.54,78.0,yellow,1
Guwahati,2020-01-28,56.32867773999477,317.84,80.74,17.88,151.75,18.21,1.94,13.7,18.14,264.0,red,3
Shillong,2020-01-28,64.17,79.29,0.71,2.35,1.04,2.43,0.63,7.0,18.39,86.0,yellow,1
Ernakulam,2020-01-28,60.99,95.07,133.5,7.48,140.31,107.43,1.37,3.64,34.68071909821197,180.0,orange,2
Chennai,2020-01-28,53.66,69.03,8.75,17.4,26.08,42.72,1.11,8.18,33.41,85.0,yellow,1
Thiruvananthapuram,2020-01-28,38.14,80.21,8.58,22.43,18.86,11.06,0.97,8.24,53.45,77.0,yellow,1
Visakhapatnam,2020-01-28,52.42,136.94,20.2,48.69,42.33,11.3,1.23,11.47,18.65,115.0,orange,2
Brajrajnagar,2020-01-28,74.93,153.51,25.59,21.22,38.89,47.77,0.88,5.54,27.18,139.0,orange,2
Delhi,2020-01-28,104.45,149.12,17.85,42.01,37.97,42.76,1.26,11.12,23.29,302.0,purple,4
Talcher,2020-01-28,110.94,184.9,7.85,5.15,13.0,1.35,1.02,12.29,23.84,328.0,purple,4
Mumbai,2020-01-28,25.47,81.69,27.08,21.6,45.51,19.6,0.64,8.01,22.79,94.0,yellow,1
Jaipur,2020-01-28,41.35,102.11,5.91,37.77,35.84,27.44,0.84,10.17,45.97,94.0,yellow,1
Chandigarh,2020-01-28,40.04,89.37,15.87,17.71,21.46,70.87,0.64,7.53,10.27,142.0,orange,2
Bhopal,2020-01-28,51.51,152.6,6.98,29.92,21.68,21.09,0.84,11.42,57.96,162.0,orange,2
Amritsar,2020-01-28,42.4,55.89,10.76,10.82,20.45,11.96,0.64,10.61,23.37,96.0,yellow,1
Patna,2020-01-28,152.45,237.4,81.87,45.89,124.91,36.34,1.46,10.59,16.34,309.0,purple,4
Jorapokhar,2020-01-28,75.91,319.28,7.77,6.65,32.71227971554352,6.69,1.0296205068528574,41.88,52.56,189.0,orange,2
Kochi,2020-01-28,68.04,119.42,85.93,56.04,141.97,20.26,1.38,6.06,9.78,167.0,orange,2
Hyderabad,2020-01-28,51.37,105.71,11.61,29.77,23.94,22.99,0.45,9.14,36.31,107.0,orange,2
Kolkata,2020-01-28,115.41,221.71,45.17,62.58,100.08,28.54,0.96,14.29,50.09,278.0,red,3
Bengaluru,2020-01-28,52.63,98.54,6.61,33.37,34.73,17.5,1.17,13.04,47.28,102.0,orange,2
Amaravati,2020-01-28,33.62,60.66,2.5,14.78,9.89,16.7,0.52,20.29,36.88,65.0,yellow,1
Coimbatore,2020-01-29,45.36,59.48,1.43,41.31,42.75,9.75,0.15,7.19,45.04,101.0,orange,2
Guwahati,2020-01-29,192.26,334.8,80.42,21.97,155.58,20.06,1.97,13.95,20.02,285.0,red,3
Amritsar,2020-01-29,20.48,36.13,9.53,10.7,19.55,11.84,0.98,6.87,28.73,55.0,yellow,1
Jaipur,2020-01-29,28.2,58.37,7.1,35.56,38.02,25.95,0.72,7.4,53.34,91.0,yellow,1
Delhi,2020-01-29,77.95,134.17,30.9,42.24,48.65,38.01,1.24,9.85,23.96,218.0,red,3
Patna,2020-01-29,132.55,208.53,62.27,37.57,96.2,35.33,1.18,10.48,19.53,279.0,red,3
Shillong,2020-01-29,62.33,78.74,0.79,2.6,1.2,2.64,0.59,7.46,29.58,111.0,orange,2
Brajrajnagar,2020-01-29,78.91,143.98,25.39,13.72,36.33,42.98,0.89,4.77,26.71,189.0,orange,2
Kolkata,2020-01-29,51.86,121.15,16.0,36.64,46.36,30.89,0.48,9.23,48.43,175.0,orange,2
Talcher,2020-01-29,129.79,216.27,8.89,4.68,13.57,1.41,1.37,11.08,16.01,236.0,red,3
Hyderabad,2020-01-29,58.15,132.5,12.15,38.77,28.53,27.52,0.56,12.66,27.33,128.0,orange,2
Bengaluru,2020-01-29,46.45,100.44,8.04,38.65,38.26,13.87,0.99,11.45,50.62,115.0,orange,2
Chandigarh,2020-01-29,23.83,68.76,6.6,16.39,13.86,65.83,0.51,7.44,8.83,72.0,yellow,1
Visakhapatnam,2020-01-29,45.66,119.24,12.63,38.39,30.68,11.53,1.14,14.41,25.39,122.0,orange,2
Kochi,2020-01-29,71.79,119.6,73.72,59.63,133.35,21.6,1.4,4.93,14.14,159.0,orange,2
Jorapokhar,2020-01-29,77.89,215.07,7.69,6.2,32.71227971554352,6.76,1.0296205068528574,28.56,42.15,225.0,red,3
Chennai,2020-01-29,52.29,65.93,8.89,14.74,21.46,42.76,1.02,8.01,26.05,84.0,yellow,1
Mumbai,2020-01-29,19.77,97.0,13.46,22.88,34.71,16.2,0.56,4.22,37.65,85.0,yellow,1
Ernakulam,2020-01-29,57.41,96.7,67.41,16.13,83.55,36.6,1.35,3.59,34.68071909821197,127.0,orange,2
Thiruvananthapuram,2020-01-29,55.14,91.03,8.9,26.53,21.31,10.71,1.13,9.48,52.46,94.0,yellow,1
Amaravati,2020-01-29,29.98,51.68,2.24,9.21,6.72,17.48,0.52,12.76,32.35,59.0,yellow,1
Bhopal,2020-01-29,26.35,126.17,5.25,28.66,19.6,11.69,0.64,7.9,60.68,120.0,orange,2
Mumbai,2020-01-30,52.66,141.65,25.75,38.17,62.06,17.89,0.84,8.11,42.4,123.0,orange,2
Jorapokhar,2020-01-30,73.8,207.86,7.41,6.25,32.71227971554352,6.75,1.0296205068528574,27.66,57.42,183.0,orange,2
Talcher,2020-01-30,103.46,172.5,10.15,4.13,14.29,1.48,1.57,10.85,21.19,298.0,red,3
Bengaluru,2020-01-30,43.42,107.2,17.25,47.61,53.47,14.17,1.19,9.86,37.97,112.0,orange,2
Amaravati,2020-01-30,32.18,60.01,2.65,13.11,9.13,15.9,0.55,15.43,36.9,59.0,yellow,1
Kochi,2020-01-30,52.43,99.98,92.06,54.21,146.26,19.78,1.36,9.03,11.96,153.0,orange,2
Kolkata,2020-01-30,56.91,118.12,23.53,36.89,60.37,24.69,0.81,8.57,31.85,102.0,orange,2
Patna,2020-01-30,152.02,221.91,34.98,33.1,70.53,39.18,1.47,11.1,8.52,296.0,red,3
Bhopal,2020-01-30,61.02,121.23,5.37,37.6,24.46,18.98,0.84,7.17,56.55,118.0,orange,2
Shillong,2020-01-30,42.77,57.84,0.75,2.44,1.09,2.48,0.33,7.37,45.61,96.0,yellow,1
Amritsar,2020-01-30,27.36,57.69,10.0,10.35,19.39,11.8,0.55,6.8,31.21,60.0,yellow,1
Chennai,2020-01-30,43.82,59.48,9.47,14.87,18.86,45.74,0.94,7.71,21.78,87.0,yellow,1
Jaipur,2020-01-30,34.78,76.94,9.58,42.73,43.67,29.43,0.85,8.78,44.68,88.0,yellow,1
Hyderabad,2020-01-30,68.2,149.58,15.2,36.66,29.56,24.9,0.57,12.68,32.23,126.0,orange,2
Brajrajnagar,2020-01-30,59.9,127.63,21.35,12.47,28.37,47.55,0.87,5.34,31.09,137.0,orange,2
Delhi,2020-01-30,91.56,168.43,30.79,45.04,50.9,36.77,1.08,10.06,24.23,195.0,orange,2
Ernakulam,2020-01-30,43.89,79.3,44.57,19.16,63.72,19.41,1.35,3.54,34.68071909821197,96.0,yellow,1
Guwahati,2020-01-30,155.4,247.32,56.68,16.34,110.56,21.83,1.71,13.71,19.0,346.0,purple,4
Chandigarh,2020-01-30,26.33,65.41,4.78,11.56,9.73,52.34,0.46,5.88,9.77,76.0,yellow,1
Visakhapatnam,2020-01-30,45.58,105.92,16.23,45.59,33.98,11.03,1.03,15.64,24.76,105.0,orange,2
Thiruvananthapuram,2020-01-30,50.29,88.7,7.82,20.44,17.2,11.9,1.07,9.09,53.25,93.0,yellow,1
Jorapokhar,2020-01-31,63.95,131.69,7.63,6.97,32.71227971554352,6.56,1.0296205068528574,19.89,64.29,162.0,orange,2
Kochi,2020-01-31,46.71,109.08,106.14,53.77,159.91,19.59,1.32,20.29,14.61,185.0,orange,2
Talcher,2020-01-31,122.08,203.94,9.04,5.44,12.55,1.31,1.68,10.63,22.94,288.0,red,3
Delhi,2020-01-31,92.04,170.33,31.8,47.35,53.46,34.03,1.1,9.9,24.36,203.0,red,3
Chandigarh,2020-01-31,33.27,66.36,4.48,12.56,7.49,68.76,0.6,6.3,7.45,55.0,yellow,1
Guwahati,2020-01-31,74.2,105.99,9.63,8.8,25.22,17.74,0.61,12.85,18.79,195.0,orange,2
Kolkata,2020-01-31,73.09,154.08,50.69,49.78,100.07,27.8,0.88,11.97,36.63,163.0,orange,2
Amritsar,2020-01-31,21.43,139.43,10.12,10.15,19.02,12.09,0.47,9.95,27.1,102.0,orange,2
Amaravati,2020-01-31,26.72,53.9,3.71,15.53,11.29,15.51,0.49,19.06,32.28,66.0,yellow,1
Bengaluru,2020-01-31,46.36,102.88,5.39,37.62,35.68,14.39,1.05,8.97,47.97,111.0,orange,2
Ernakulam,2020-01-31,35.45,78.48,43.56,19.28,62.85,28.95,1.27,3.58,34.68071909821197,89.0,yellow,1
Jaipur,2020-01-31,39.16,84.15,7.8,44.11,45.15,32.35,1.01,11.34,42.47,90.0,yellow,1
Mumbai,2020-01-31,65.97,158.62,30.65,43.82,70.91,18.82,1.03,8.65,42.66,145.0,orange,2
Coimbatore,2020-01-31,43.84,56.9,0.48,20.93,21.42,2.29,0.42,9.03,36.77,78.0,yellow,1
Hyderabad,2020-01-31,59.22,131.21,15.5,38.18,30.84,31.58,0.47,8.72,33.28,141.0,orange,2
Brajrajnagar,2020-01-31,55.53,114.45,12.49,21.69,23.91,43.41,0.89,4.05,34.77,103.0,orange,2
Patna,2020-01-31,62.05,108.79,51.93,40.28,90.82,31.98,0.82,10.31,14.83,218.0,red,3
Visakhapatnam,2020-01-31,56.11,110.18,7.07,30.37,21.91,12.49,0.93,8.02,70.53,122.0,orange,2
Thiruvananthapuram,2020-01-31,43.18,86.73,8.62,23.19,19.26,14.26,1.05,8.28,56.73,98.0,yellow,1
Shillong,2020-01-31,40.96,56.13,0.74,2.4,1.07,2.46,0.35,7.23,37.35,71.0,yellow,1
Chennai,2020-01-31,36.56,53.23,9.01,14.02,18.27,46.62,1.09,9.02,32.79,78.0,yellow,1
Bhopal,2020-01-31,41.52,106.72,5.76,45.69,29.07,14.79,0.88,12.28,55.07,111.0,orange,2
Coimbatore,2020-02-01,36.23,46.99,0.34,14.64,14.59,3.45,0.33,7.93,43.26,74.0,yellow,1
Patna,2020-02-01,84.7,156.88,41.1,45.34,84.26,33.67,1.03,10.53,16.57,204.0,red,3
Jorapokhar,2020-02-01,65.93,146.95,7.89,7.16,32.71227971554352,6.63,1.0296205068528574,27.64,52.84,139.0,orange,2
Chennai,2020-02-01,32.4,50.04,8.9,13.12,16.95,46.18,0.86,9.86,28.75,63.0,yellow,1
Brajrajnagar,2020-02-01,54.18,127.55,16.08,16.45,26.96,46.7,0.85,4.43,34.02,116.0,orange,2
Chandigarh,2020-02-01,46.01,85.01,3.21,15.01,5.53,79.53,0.82,7.97,12.24,95.0,yellow,1
Kochi,2020-02-01,43.87,95.77,46.26,63.37,108.53,22.65,1.13,20.31,15.89,151.0,orange,2
Guwahati,2020-02-01,123.8,184.52,28.23,10.06,57.12,18.14,1.21,13.22,18.75,250.0,red,3
Amaravati,2020-02-01,21.22,43.36,2.75,12.12,8.68,13.05,0.45,18.25,31.33,52.0,yellow,1
Visakhapatnam,2020-02-01,43.35,66.31,4.93,33.9,22.03,9.91,0.98,5.57,57.32,98.0,yellow,1
Thiruvananthapuram,2020-02-01,42.92,71.66,8.23,18.95,16.72,14.53,0.92,7.65,51.58,83.0,yellow,1
Talcher,2020-02-01,105.22,175.39,27.94,6.24,23.08,2.35,0.19,11.21,25.48,289.0,red,3
Bhopal,2020-02-01,35.23,94.42,4.25,37.21,23.33,13.43,0.76,7.67,62.2,99.0,yellow,1
Ernakulam,2020-02-01,38.01,74.51,41.56,19.55,61.12,27.62,1.17,3.53,34.68071909821197,86.0,yellow,1
Mumbai,2020-02-01,72.14,168.79,31.63,46.68,75.13,19.18,1.12,7.48,41.77,154.0,orange,2
Kolkata,2020-02-01,61.11,135.39,53.87,55.94,106.07,25.27,0.81,13.1,42.88,159.0,orange,2
Shillong,2020-02-01,47.55,62.01,0.76,2.46,1.08,2.53,0.27,7.6,39.34,78.0,yellow,1
Delhi,2020-02-01,112.13,201.19,49.25,44.25,67.5,35.95,1.26,10.02,29.22,244.0,red,3
Hyderabad,2020-02-01,38.88,83.63,13.41,40.69,30.19,44.44,0.4,5.26,23.6,99.0,yellow,1
Jaipur,2020-02-01,48.24,107.15,13.5,43.05,48.57,31.61,0.97,9.87,48.61,104.0,orange,2
Bengaluru,2020-02-01,52.07,105.15,5.09,31.67,30.74,14.51,1.03,10.3,43.71,102.0,orange,2
Bengaluru,2020-02-02,35.27,84.84,4.24,24.1,23.37,13.05,0.81,6.12,39.98,94.0,yellow,1
Mumbai,2020-02-02,80.79,186.22,51.93,38.05,81.8,22.59,1.31,8.75,37.43,183.0,orange,2
Chennai,2020-02-02,30.58,38.29,8.28,12.12,13.98,44.32,0.77,15.74,23.73,55.0,yellow,1
Ernakulam,2020-02-02,38.63,67.05,39.98,19.76,59.74,26.53,1.08,3.54,34.68071909821197,77.0,yellow,1
Jaipur,2020-02-02,51.08,114.62,9.46,40.38,41.75,29.45,1.17,10.9,56.42,109.0,orange,2
Bhopal,2020-02-02,34.11,90.98,4.55,32.89,21.29,12.27,0.71,11.38,65.11,94.0,yellow,1
Amaravati,2020-02-02,19.94,42.27,2.1,10.35,7.22,13.25,0.47,13.38,31.97,47.0,green,0
Guwahati,2020-02-02,103.18,170.35,47.53,14.67,93.74,18.48,1.23,13.48,19.14,298.0,red,3
Visakhapatnam,2020-02-02,32.75,50.95,3.03,22.34,14.34,9.68,0.9,8.72,60.29,67.0,yellow,1
Hyderabad,2020-02-02,40.2,86.11,10.81,29.28,22.65,20.47,0.45,4.62,22.37,77.0,yellow,1
Jorapokhar,2020-02-02,49.91,119.47,7.54,6.69,32.71227971554352,6.71,1.0296205068528574,20.6,52.34,122.0,orange,2
Shillong,2020-02-02,48.24,67.47,0.97,3.05,1.32,3.12,0.33,9.46,55.75,80.0,yellow,1
Thiruvananthapuram,2020-02-02,32.97,57.62,8.1,16.57,15.36,14.34,0.83,7.72,55.43,69.0,yellow,1
Kolkata,2020-02-02,67.01,158.46,66.93,59.8,122.47,29.23,0.98,14.75,40.56,174.0,orange,2
Kochi,2020-02-02,43.18,83.08,16.12,53.51,64.08,22.68,0.96,21.4,15.05,104.0,orange,2
Brajrajnagar,2020-02-02,52.62,99.77,10.55,20.67,21.78,62.71,0.89,3.77,43.07,119.0,orange,2
Delhi,2020-02-02,120.86,200.9,33.12,45.28,54.17,36.46,1.2,10.32,29.69,254.0,red,3
Talcher,2020-02-02,100.88,168.13,7.17,5.44,12.55,1.31,0.08,10.53,31.51,244.0,red,3
Coimbatore,2020-02-02,33.16,38.77,0.25,9.66,10.01,3.34,0.28,7.23,49.97,70.0,yellow,1
Chandigarh,2020-02-02,36.92,82.32,4.52,12.5,10.0,52.13,0.57,6.96,13.45,75.0,yellow,1
Patna,2020-02-02,67.25,141.65,37.12,37.85,73.98,32.47,0.73,9.85,21.59,172.0,orange,2
Coimbatore,2020-02-03,37.73,50.33,0.52,43.14,43.85,2.77,0.38,11.09,46.42,72.0,yellow,1
Mumbai,2020-02-03,83.47,165.19,36.72,35.54,67.27,23.47,1.28,6.21,35.33,192.0,orange,2
Delhi,2020-02-03,138.5,243.43,50.47,53.71,73.96,37.5,1.51,11.4,33.94,297.0,red,3
Visakhapatnam,2020-02-03,39.45,54.88,2.94,18.85,12.42,10.25,0.88,8.38,66.17,76.0,yellow,1
Kolkata,2020-02-03,66.42,139.53,50.78,55.57,106.17,26.17,0.83,10.73,43.77,156.0,orange,2
Hyderabad,2020-02-03,36.94,79.23,11.29,30.21,24.72,19.85,0.42,4.14,19.82,76.0,yellow,1
Shillong,2020-02-03,60.08,84.81,1.02,3.2,1.37,3.25,0.55,10.06,48.78,86.0,yellow,1
Guwahati,2020-02-03,121.97,199.91,61.88,22.49,125.68,15.9,1.06,13.92,23.02,238.0,red,3
Jaipur,2020-02-03,47.03,105.2,6.81,40.61,39.87,30.15,1.08,11.57,54.92,116.0,orange,2
Jorapokhar,2020-02-03,52.27,151.35,7.76,6.72,32.71227971554352,6.76,1.0296205068528574,28.44,51.9,117.0,orange,2
Thiruvananthapuram,2020-02-03,38.13,68.97,9.36,24.45,20.58,14.4,1.04,7.37,47.23,73.0,yellow,1
Kochi,2020-02-03,53.08,97.71,31.15,43.92,77.16,13.66,1.08,20.68,14.28,91.0,yellow,1
Ernakulam,2020-02-03,40.97,72.23,39.32,13.29,57.08,26.07,1.13,3.53,34.68071909821197,80.0,yellow,1
Bengaluru,2020-02-03,33.79,80.75,9.12,34.38,35.34,12.29,0.96,7.34,32.47,79.0,yellow,1
Bhopal,2020-02-03,37.8,97.23,4.0,33.21,21.01,15.01,0.78,8.08,60.49,94.0,yellow,1
Talcher,2020-02-03,74.1,123.51,6.63,5.71,12.24,1.27,0.0,9.74,41.81,196.0,orange,2
Amaravati,2020-02-03,24.44,47.41,3.38,12.27,9.27,14.49,0.54,15.16,30.12,48.0,green,0
Chandigarh,2020-02-03,45.69,115.3,17.36,14.34,20.79,48.4,0.76,7.01,10.43,95.0,yellow,1
Chennai,2020-02-03,37.52,57.78,7.46,13.74,15.2,43.9,0.88,16.44,20.76,63.0,yellow,1
Patna,2020-02-03,81.92,149.41,55.37,43.43,96.95,25.51,1.05,9.91,19.04,181.0,orange,2
Mumbai,2020-02-04,77.73,151.8,16.67,40.07,55.74,21.14,0.77,7.25,55.83,178.0,orange,2
Patna,2020-02-04,121.49,222.97,114.81,48.55,161.95,17.92,1.74,10.2,12.52,244.0,red,3
Chandigarh,2020-02-04,48.43,112.21,32.31,16.22,34.89,45.63,0.87,8.97,11.01,113.0,orange,2
Amaravati,2020-02-04,27.24,49.64,3.19,14.18,10.14,14.24,0.52,16.38,32.33,54.0,yellow,1
Bengaluru,2020-02-04,29.27,75.0,7.82,32.2,33.89,12.05,1.0,6.81,32.0,82.0,yellow,1
Visakhapatnam,2020-02-04,43.56,71.06,17.13,55.23,43.31,10.19,1.31,7.95,42.81,82.0,yellow,1
Guwahati,2020-02-04,140.21,223.32,80.4,23.76,157.44,17.55,1.34,15.03,24.66,315.0,purple,4
Shillong,2020-02-04,49.49,63.41,0.92,2.97,1.33,3.04,0.56,9.26,38.52,94.0,yellow,1
Kolkata,2020-02-04,79.24,168.58,57.23,69.37,124.05,29.31,0.9,17.62,41.3,184.0,orange,2
Kochi,2020-02-04,61.09,107.42,33.28,26.5,74.86,2.34,1.33,20.68,15.24,106.0,orange,2
Brajrajnagar,2020-02-04,69.43,139.05,14.25,24.04,30.81,54.56,0.88,8.79,19.51,191.0,orange,2
Talcher,2020-02-04,76.6,127.65,7.58,5.24,12.82,1.34,0.65,11.75,48.44,150.0,orange,2
Chennai,2020-02-04,39.6,65.6,10.16,10.92,17.53,39.7,0.88,16.41,26.69,74.0,yellow,1
Bhopal,2020-02-04,48.21,126.71,5.31,38.18,24.71,18.91,0.93,10.79,53.66,115.0,orange,2
Thiruvananthapuram,2020-02-04,30.37,53.71,9.94,20.46,18.92,14.86,0.88,9.16,44.03,65.0,yellow,1
Jorapokhar,2020-02-04,66.67,213.44,7.66,7.01,32.71227971554352,6.63,1.0296205068528574,36.01,51.45,161.0,orange,2
Delhi,2020-02-04,188.42,340.56,92.85,64.8,115.76,43.09,2.21,15.26,41.0,336.0,purple,4
Jaipur,2020-02-04,50.51,106.78,5.59,35.28,34.34,27.64,0.83,12.97,64.82,108.0,orange,2
Hyderabad,2020-02-04,27.77,68.94,11.47,31.23,24.15,18.8,0.42,6.01,22.31,71.0,yellow,1
Amritsar,2020-02-04,67.56,103.84,27.82,21.0,36.62,14.74,0.49,6.95,37.74,111.0,orange,2
Ernakulam,2020-02-04,54.34,89.68,37.19,5.13,52.02,24.66,1.41,3.44,34.68071909821197,92.0,yellow,1
Jaipur,2020-02-05,50.79,110.26,7.46,40.79,42.45,29.5,1.0,13.92,65.6,106.0,orange,2
Kolkata,2020-02-05,101.36,203.72,46.16,67.53,113.86,27.79,0.95,27.0,47.61,222.0,red,3
Kochi,2020-02-05,63.96,108.51,42.85,19.25,59.33,7.67,1.36,13.97,8.47,108.0,orange,2
Hyderabad,2020-02-05,32.73,79.91,12.03,34.88,26.52,18.89,0.44,4.73,20.87,70.0,yellow,1
Chandigarh,2020-02-05,44.5,85.81,1.37,11.9,7.21,41.06,0.5,7.05,13.06,98.0,yellow,1
Talcher,2020-02-05,74.97,124.9,8.62,4.82,13.44,1.4,2.16,11.93,26.87,130.0,orange,2
Thiruvananthapuram,2020-02-05,36.27,62.33,8.88,19.56,17.58,13.96,1.0,8.28,41.08,69.0,yellow,1
Guwahati,2020-02-05,155.07,256.72,82.09,25.12,161.67,19.22,1.63,14.48,22.17,317.0,purple,4
Chennai,2020-02-05,39.93,59.04,12.01,13.26,20.76,38.35,0.84,12.91,30.7,94.0,yellow,1
Jorapokhar,2020-02-05,62.9,193.97,7.72,6.92,32.71227971554352,6.7,1.0296205068528574,29.72,45.98,174.0,orange,2
Patna,2020-02-05,104.57,177.15,69.35,49.02,117.13,36.09,1.3,10.78,16.94,245.0,red,3
Amritsar,2020-02-05,55.53,94.4,17.32,12.2,26.8,12.12,0.54,7.43,33.11,99.0,yellow,1
Bengaluru,2020-02-05,30.66,74.45,6.88,30.15,32.31,12.86,1.16,7.47,34.73,86.0,yellow,1
Visakhapatnam,2020-02-05,55.76,128.79,30.16,53.14,52.77,11.21,1.25,4.99,35.61,112.0,orange,2
